id_institucion;Direccion ;Departamento ;localidad;nivel;Servicio de Urgencia;Alergista    Si/No;Anestesiología Si/No;Cardiología Si/No;Cirugía  Si/No;Cirugía Reparadora Si/No;Cirugía Vascular Si/No;Deportología Si/No;Dermatología Si/No;Endocrinolgía Si/No;Fisiatría Si/No;Gastroenterología Si/No;Geriatría Si/No;Ginecología Si/No;Hematología Si/No;Infectología Si/No;Medicina General Si/No;Medicina Interna Si/No;Medicina Intensiva Si/No;Nefrología Si/No;Neonatología Si/No;Neumología Si/No;Neurocirugía Si/No;Neurología Si/No;Neuropediatría Si/No;Odontología Si/No;Oncología Si/No;Otorrinolaringología Si/No;Pediatría Si/No;Psiquiatría Si/No;Psiquiatría Infantil Si/No;Reumatología Si/No;Traumatología Si/No;Urología Si/No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9000;POLICLÍNICA BELLA VISTA - RUTA 8 KM 23500 - Camino vecinal Bella Vista - MEVIR;PAYSANDÚ;;AMBULATORIO;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;Semanal;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;
9000;POLICLÍNICA CAÑADA DEL PUEBLO - Salon Comunal MEVIR;PAYSANDÚ;;AMBULATORIO;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;Semanal;No;No;No;No;No;No;No;No;No;No;Obstetra partera quincenal
9000;POLICLÍNICA CASABLANCA - MEVIR Casa 8;PAYSANDÚ;;AMBULATORIO;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;Semanal;No;No;No;No;No;No;No;No;No;No;Obstetra Partera semanal
9000;POLICLINICA CERRO CHATO - CNO. DPTAL. CUCH. San José a 20 km de Cerro Chato ;PAYSANDÚ;;AMBULATORIO;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;Semanal;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Obstetra partera quincenal
9000;POLICLÍNICA CHAPICUY - MEVIR CALLE 11 ;PAYSANDÚ;;AMBULATORIO;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;Diario;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Obstetra partera quincenal
9000;POLICLÍNICA CHAPLIN - ANDRESITO  y Joaquin Suarez;PAYSANDÚ;;AMBULATORIO;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;diario;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;2 dias por semana ;No;No;No;No;No;No;No;No;No;No;Obstetra partera 2 dias por semana - Nutricionista quincenal
9000;POLICLÍNICA CONSTANCIA - MEVIR 15424;PAYSANDÚ;;AMBULATORIO;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;
9000;POLICLÍNICA COVIFE - CERRITO e Instrucciones - Barrio COVIFE;PAYSANDÚ;;AMBULATORIO;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;Quincenal;No;No;No;No;Si;4 dias por semana ;Si ;Semanal;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;3 dias por semana;No;No;No;No;No;No;No;No;No;No;Obstetra partera 3 dias por semana
9000;POLICLÍNICA EL EUCALIPTO - Salon Comunal MEVIR ;PAYSANDÚ;;AMBULATORIO;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;Mensual;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;Quincenal;No;No;No;No;No;No;No;No;No;No;Obstetra partera quincenal
9000;POLICLÍNICA EL TECHO - Barrio El Techo - SORIANO entre  Dr. Verocay y Felipone;PAYSANDÚ;;AMBULATORIO;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;Semanal;No;No;No;No;Si;Diario;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;3 dias por semana;No;No;No;No;No;No;No;No;No;No;Obstetra partera 3 dias por semana
9000;POLICLÍNICA ESPERANZA -IDP - Ruta 90 - Km 15;PAYSANDÚ;;AMBULATORIO;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Obstetra partera quincenal
9000;POLICLÍNICA ESTACION PORVENIR - MEVIR 14585;PAYSANDÚ;;AMBULATORIO;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Obstetra partera quincenal
9000;POLICLÍNICA GALLINAL - MEVIR 9644 ;PAYSANDÚ;;AMBULATORIO;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;Diario;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Obstetra partera mensual
9000;POLICLÍNICA LAS DELICIAS - Ruta 3  a 20 km de Queguay - Camino Vecinal - Escuela 44;PAYSANDÚ;;AMBULATORIO;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;Quincenal;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;
9000;POLICLÍNICA LORENZO GEYRES - Tacuabe y Cuareim;PAYSANDÚ;;AMBULATORIO;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;3 dias por semana ;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Obstetra partera quincenal
9000;POLICLINICA MERINOS  - MEVIR 415 ;PAYSANDÚ;;AMBULATORIO;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;Mensual;No;No;No;No;Si;Diario;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;Semanal;No;No;No;No;Si;Quincenal;No;No;No;No;No;No;No;No;No;No;Obstetra partera mensual
9000;POLICLÍNICA MORATO - MEVIR Nucleo Tres Arboles ;PAYSANDÚ;;AMBULATORIO;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;Quincenal;No;No;No;No;Si;Quincenal;No;No;No;No;No;No;No;No;No;No;Obstetra partera mensual
9000;POLICLÍNICA MUNICIPALES II - Benito Chain e Independencia;PAYSANDÚ;;AMBULATORIO;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;Semanal;No;No;No;No;Si;4 dias por semana;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;3 dias por semana;No;No;No;No;Si ;3 dias por semana;No;No;No;No;No;No;No;No;No;No;Obstetra Partera 4 dias por semana - Nutricionista quincenal -
9000;POLICLÍNICA NUEVA YORK - SILVERIO MARTINEZ 566;PAYSANDÚ;;AMBULATORIO;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;Semanal;No;No;No;No;Si;3 dias por semana ;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;Diario;No;No;No;No;No;No;No;No;No;No;Obstetra Partera 4 dias por semana - Nutricionista quincenal - Podologia semanal
9000;POLICLÍNICA NUEVO PAYSANDU - PROYECTADA 31  entre Avda de Las Américas y Nicolini;PAYSANDÚ;;AMBULATORIO;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si; Quincenal;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;4 dias por semana ;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;Diario;No;No;No;No;Si;Diario;No;No;No;No;No;No;No;No;No;No;Obstetra partera dos dias por semana
9000;POLICLÍNICA ORGOROSO - MEVIR 275 entre Rincon y Artigas;PAYSANDÚ;;AMBULATORIO;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;Quincenal;No;No;No;No;Si;2 dias por semana ;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si ;Semanal;No;No;No;No;No;No;No;No;No;No;Obstetra Partera semanal -
9000;POLICLÍNICA PANDULE - Escuela 82 - RUTA 90 KM 66;PAYSANDÚ;;AMBULATORIO;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;Quincenal;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;Quincenal;No;No;No;No;No;No;No;No;No;No;
9000;POLICLÍNICA PARADA DAYMAN - RUTA 3 KM 468 - Escuela 72;PAYSANDÚ;;AMBULATORIO;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;Semanal;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;
9000;POLICLÍNICA PIEDRAS COLORADAS - 18 de Julio y Arroyo Negro;PAYSANDÚ;;AMBULATORIO;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;4 dias por semana;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Obstetra Partera semanal -
9000;POLICLÍNICA PIÑERA - FRANCISCO PIRIA y Mendez;PAYSANDÚ;;AMBULATORIO;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Obstetra partera mensual
9000;POLICLÍNICA PUEBLO PORVENIR - CALLE 9 entre 33 y calle E;PAYSANDÚ;;AMBULATORIO;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;Quincenal;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;Semanal;No;No;No;No;No;No;No;No;No;No;Obstetra partera dos dias por semana
9000;POLICLÍNICA PUERTO - AVDA BRASIL y Gutierrez Ruiz;PAYSANDÚ;;AMBULATORIO;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si; Semanal;No;No;No;No;Si;4 dias por semana;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si ;3 dias por semana;No;No;No;No;Si;3 dias por semana;No;No;No;No;No;No;No;No;No;No;Obstetra partera 2 dias por semana - Nutricionista mensual
9000;POLICLÍNICA PUNTAS DE BURICAYUPÍ - Escuela 31;PAYSANDÚ;;AMBULATORIO;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;Semanal;No;No;No;No;No;No;No;No;No;No;Obstetra partera quincenal
9000;POLICLÍNICA PURIFICACION 3 - ANTONIO ESTEFANELL Y Dr. ROLDAN;PAYSANDÚ;;AMBULATORIO;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;Semanal;No;No;No;No;Si;4 dias por semana;Si ;Semanal;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;3 dias por semana;No;No;No;No;No;No;No;No;No;No;Obstetra partera 3 dias por semana - Podologia semanal
9000;POLICLÍNICA QUEBRACHO - DR. MARTINI Y 8 DE OCTUBRE;PAYSANDÚ;;AMBULATORIO;Si ( guardia reten 24 hs );No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;Semanal;No;No;No;No;Si ;Diaria;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;Semanal;No;No;No;No;No;No;No;No;No;No;Obstetra Partera semanal -
9000;POLICLÍNICA QUEGUAYAR - Salon Comunal MEVIR 9514 ;PAYSANDÚ;;AMBULATORIO;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;Semanal;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Obstetra partera quincenal
9000;POLICLÍNICA SAN ANTONIO - Uruguay 1820 y Felipe Argento;PAYSANDÚ;;AMBULATORIO;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;
9000;POLICLÍNICA SAN MAURICIO - Camino SAN MAURICIO al lado de la Iglesia;PAYSANDÚ;;AMBULATORIO;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;Semanal;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;
9000;POLICLÍNICA SANTA KILDA - Escuela 70 - Ruta 3 km 428 - Camino a la Colonia 17 km;PAYSANDÚ;;AMBULATORIO;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;Quincenal;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;
9000;POLICLÍNICA SANTA MONICA - Benito Chain 1570 y DR. FELIPPONE ;PAYSANDÚ;;AMBULATORIO;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si ;Tres veces por semana;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;Semanal;No;No;No;No;No;No;No;No;No;No;Podologia quincenal - Nutricionista quincenal
9000;"POLICLÍNICA SOTO - Salon Comunal MEVIR -  5 KM AL NORTE DE RUTA 26; KM 69";PAYSANDÚ;;AMBULATORIO;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;Quincenal;No;No;No;No;No;No;No;No;No;No;Obstetra partera quincenal
9000;POLICLÍNICA TERMAS DE GUAVIYU - RUTA 3 KM 441;PAYSANDÚ;;AMBULATORIO;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;Semanal;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;
9000;POLICLÍNICA TIATUCURA - MEVIR 14595;PAYSANDÚ;;AMBULATORIO;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;Mensual;No;No;No;No;Si;Semanal;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Obstetra partera quincenal
9000;MEVIR II GUICHÓN -Barrio Valdomir viejo MEVIR II 14045;PAYSANDÚ;;AMBULATORIO;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;
9000;POLICLÍNICA PASO DE LOS CARROS - Ruta 26 - Escuela 73;PAYSANDÚ;;AMBULATORIO;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Si;Quincenal;No;No;No;No;No;No;No;No;No;No;Obstetra partera quincenal
9000;CENTRO DE SALUD FRAY BENTOS -18 DE JULIO ;Río Negro;FRAY BENTOS;CENTRO DE SALUD;No;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;Si;4 / semana;No;;No;;Si;4/ semana;No;;No;;No;;Si;2/semana;No;;No;;No;;No;;Si;5/semana;No;;No;;Si;5/semana;No;;No;;No;;No;;No;;"Psicologia.Nutricionista; obstetricia; Trabajo Social; Fonoaudióloga (2/semana)"
9000;POLICLINICA 2000 - REP. DE CHILE ;Río Negro;;AMBULATORIO;No;No;;No;;Si;1/semana;No;;No;;No;;No;;No;;No;;No;;No;;Si;1/15 días;No;;No;;Si;9/semana;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;Si;4/semana;No;;No;;No;;No;;No;;"Psicología;Nutricionista;Obstetricia; Trabajo Social; Fonoaudióloga (2/semana)"
9000;POLICLINICA ALGORTA - CALCAGNO ;Río Negro;;AMBULATORIO;No;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;Si;4/semana;No;;No;;No;;No;;No;;No;;No;;No;;Si;1/semana;No;;No;;No;;No;;No;;No;;No;;No;;"Obstetricia; vacunadora 1 c/15 días"
9000;POLICLINICA ANGLO - DR. A MONTANO ;Río Negro;;AMBULATORIO;No;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;Si;1/semana;Si;1/semana;No;;No;;Si;3/semana;No;;No;;No;;No;;No;;No;;No;;No;;Si;1/semana;No;;No;;Si;2/semana;No;;No;;No;;No;;No;;"Psicología;Nutricionista;Obstetricia; Trabajo Social. Fonoafi+olŽga (2/semana)"
9000;POLICLINICA BELLACO - MEVIR ;Río Negro;;AMBULATORIO;No;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;Si;1/semana;No;;No;;No;;No;;No;;No;;No;;No;;Si;1/semana;No;;No;;No;;No;;No;;No;;No;;No;;"Obstetricia; vacunadora 1 c/15 días"
9000;POLICLINICA COBENA - LAWRY ;Río Negro;;AMBULATORIO;No;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;Si;1/semana;Si;1/ 15 días;No;;No;;Si;4/semana;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;Si;3/semana;No;;No;;No;;No;;No;;"Psicología;Nutricionista;Obstetricia; Trabajo Social Fonoaudióloga 1/semana"
9000;POLICLINICA DR. GUERRA - GUYUNUSA ;Río Negro;;AMBULATORIO;No;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;Si;4/semana;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;Si;1/15 días;No;;No;;No;;No;;No;;"Obstericia;Trabajo Social; 1/semana"
9000;POLICLINICA GRECCO - CALLE 8 ;Río Negro;;AMBULATORIO;No;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;Si;2/semana;No;;No;;No;;No;;No;;No;;No;;No;;Si;6/semana;No;;No;;No;;No;;No;;No;;No;;No;;"Obstetricia; vacunadora 1 c/15 días"
9000;POLICLINICA LAS CANTERAS - RIVERA ;Río Negro;;AMBULATORIO;No;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;Si;2/semana;Si;3/semana;No;;No;;Si;5/semana;No;;No;;No;;No;;No;;No;;No;;No;;Si;5/semana;No;;No;;Si;6/semana;No;;No;;No;;No;;No;;"Psicología;Nutricionista; Obstetricia;Trabajo Social Fonoaudióloga 1/semana"
9000;POLICLINICA MEVIR - PIEDRA ALTA 1394;Río Negro;;AMBULATORIO;No;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;Si;2/semana;No;;No;;Si;4/semana;No;;No;;No;;No;;No;;No;;No;;No;;Si;2/semana;No;;No;;Si;2/semana;Si;1 al mes;Si;1 al mes;No;;No;;No;;"Obstetricia;Trabajo Social 1/semana"
9000;POLICLINICA NUEVO BERLIN - PITA NEVRIL ;Río Negro;;AMBULATORIO;No;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;Si;6/semana;No;;No;;No;;No;;No;;No;;No;;No;;Si;4/semana;No;;No;;Si;1/semana;No;No;No;;No;;No;;No;;"Obstetricia; vacunadora 4 / semana"
9000;POLICLINICA PASO DE LOS MELLIZOS - ROBERTO VIVO ;Río Negro;;AMBULATORIO;No;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;Si;2/semana;No;;No;;No;;No;;No;;No;;No;;No;;Si;1/semana;No;;No;;No;;No;;No;;No;;No;;No;;"Obstetricia; vacunadora 1 c/15 días"
9000;POLICLINICA SAN JAVIER - BASILIO LUBKOV ;Río Negro;;AMBULATORIO;Si;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;Si;9/semana;No;;No;;No;;No;;No;;No;;No;;No;;Si;1/semana;No;;No;;Si;1/semana;No;;No;;No;;No;;No;;Obstetricia vacunadora 4/semana
9000;POLICLINICA SARANDI DE NAVARRO - MEVIR ;Río Negro;;AMBULATORIO;No;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;Si;4/semana;No;;No;;No;;No;;No;;No;;No;;No;;Si;1/semana;No;;No;;No;;No;;No;;No;;No;;No;;"Obstetricia; vacunadora 1/cada 15 días"
9000;POLICLINICA SAUCE - MEVIR ;Río Negro;;AMBULATORIO;No;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;Si;2/semana;No;;No;;No;;No;;No;;No;;No;;No;;Si;1/semana;No;;No;;No;;No;;No;;No;;No;;No;;"Obstetricia; vacunadora 1/cada 15 días"
9000;POLICLINICA UNION - FERREIRA ALDUNATE ;Río Negro;;AMBULATORIO;No;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;si;1/semana;Si;2/semana;No;;No;;Si;4/semana;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;Si;6/semana;No;;No;;No;;No;;No;;"Psicologa. Nutricionista; Obstetra;Trabajo Social Fonoaudióloga 1/semana"
9000;POLICLÍNICA RURAL LOS ARRAYANES (SORIANO) - LOS HORNEROS ;Río Negro;;AMBULATORIO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9000;CENTRO AUXILIAR YOUNG - AVDA. ZEBALLOS;Río Negro;YOUNG;CENTRO DE SALUD;SI;SE;2 X SEMANA;NO;;SI;3 X SEMANA;SI;1 X SEMANA;NO;;NO;;SI;3 X SEMANA;SI;2 X SEMANA;NO;;SI;CADA 15 Dia;NO;;SI;5 X SEM ANA;NO;NO;NO;;SI;5 X SEMANMA;SI;1 X SEMANA;NO;;NO;;NO;;SI;1 X SEMANA;NO;;NO;;NO;;SI;4 X SEMANA;NO;;SI;CADA 15 DIAS;NO;;NO;;NO;;NO;;SI;3 X SEMANA;NO;;"OFTALMOLOGO PSICOLOGO
CRIOTERAPIA
NUTRICIONISTA
FISIOTERAPIA
TERAPIA DEL DOLOR
"
9000;Centro Departamental de Río Negro - Etcheverría sin Número esquina Oribe;Río Negro;;CENTRO DE SALUD;si;si;trisemanal;si;diaria;si;diaria;no;;no;;no;;si;bisemanal;si;bisemanal;no;;si;trisemanal;si;trisemanal;si;diaria;si;semanal;no;;si;diaria;si;trisemanal;no;;si;semanal;no;;si;trisemanal;no;;si;quincenal;no;;si;diaria;si;semanal;si;quincenal;si;diaria;si;cutrisemanal  si;;semanal;si;trisemanal;si;cuatrisemanal   si;;semanal;nutrición diariia
9000;CENTRO DE SALUD YOUNG - LAVALLEJA ;Río Negro;YOUNG;CENTRO DE SALUD;No;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;Si;6/semana;No;;No;;No;;No;;No;;No;;Si;1/semana;No;;No;;No;;No;;No;;No;;No;;Si;6/semana;No;;No;;No;;No;;No;;"Psicología;Nutricionista; Obstetricia; Trabajo Social (2 /semana)"
9000;POLICLINICA PASO DE LA CRUZ - AVDA. ULPIANO BORGES ;Río Negro;;AMBULATORIO;No;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;Si;2/semana;No;;No;;No;;No;;No;;No;;No;;No;;Si;1/semana;No;;No;;No;;No;;No;;No;;No;;No;;"Obstetricia; vacunadora c/15 días"
9000;POLICLINICA TOMAS BERRETA - ESCUELA 19 LAS MARGARITAS ;Río Negro;;AMBULATORIO;No;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;Si;1 / semana;No;;No;;Si;1 /semana;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;No;;Si;1/semana;No;;No;;No;;No;;No;;Psicologa. Obstetra 1/semana
9000;CENTRO DEPARTAMENTAL RIVERA - BVAR. PTE. VIERA ;RIVERA;RIVERA;CENTRO DE SALUD;si;si;2 veces por semana;si;3 veces por semana;si;2 por semana;si;1 por semana;si;1 por semana;no;;si; 5 por semana;si;2 por semana;no;;si;3 por semana;si;1 por semanasi;;3 por semana;si;2 por seman;;;si;7 por semana;si;1 por semana;no;;si;2 por semana;no;;si;3 por semana;no;;si;6 por semana;si;1 por semana;si;diaria;si;2 por semana;si;5 por semana;no;;si;4 por semana;si ;1 por semana;si;3 por semana;si;4 por semana;si;2 por semana;fisioterapia diaria Lunes a Viernes  Pol ETS 2 veces por semana Patologia cervical
9000;CENTRO AUXILIAR MINAS DE CORRALES - 12 DE OCTUBRE ;RIVERA;MINAS DE CORRALES;CENTRO DE SALUD; si;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;18;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;si;5;no;no;no;no;si;5;no;no;no;no;no;no;no;no;no;no;Frecuencia semanal de consultas
