id_institucion;Direccion ;Departamento ;localidad;nivel
9000;Policlínica Javier de Viana - Ruta 30 Km. 98;ARTIGAS;Artigas;Ambulatorio
9000;Policlínica Topador ;ARTIGAS;Artigas;Ambulatorio
9000;Policlínica Sequeira - Ruta 4 Andrés Artigas Km. 128;ARTIGAS;Artigas;Ambulatorio
9000;Policlínica Bernabé Rivera - Hipolito Ipar esq. Avda. Pedro de Bazan;ARTIGAS;Artigas;Ambulatorio
9000;Policlínica Paso Farias - Ruta 30 Bella Unión Km. 58.0 ;ARTIGAS;Artigas;Ambulatorio
9000;Hospital de Bella Unión -  Fructuoso Rivera esq. Calle Dr. Pedro Acosta.;ARTIGAS;Bella Unión;Centro de Salud
9000;Policlínica Cuareim - Calle Principal ;ARTIGAS;Bella Unión;Ambulatorio
9000;Policlínica Las Piedras A 5 entre B 32 y B 31 ;ARTIGAS;Bella Unión;Ambulatorio
9000;Policlínica Cainsa - Ruta 3 Km. 614 ;ARTIGAS;Bella Unión;Ambulatorio
9000;Policlínica Mones Quintela ;ARTIGAS;Bella Unión;Ambulatorio
9000;Policlínica U.T.A -  A. Saravias 456;ARTIGAS;Bella Unión;Ambulatorio
9000;Policlínica Tres Fronteras - Chile 1261 ;ARTIGAS;Bella Unión;Ambulatorio
9000;Policlínica Las Láminas - Ruta 3 Km 632;ARTIGAS;Bella Unión;Ambulatorio
9000;Policlínica Barrio Sur -  Alba Roballo 1410;ARTIGAS;Bella Unión;Ambulatorio
9000;Policlínica Portón de Fierro y Campodonico - Ruta 3 Km.622;ARTIGAS;Bella Unión;Ambulatorio
9000;Policlínica Nuevo Coronado - Ing. Alfredo Mones Quintela esq. Callejón J. Beninca;ARTIGAS;Bella Unión;Ambulatorio
9000;Hospital de Canelones - Gerson Taube 1073 esq. Cendan.;CANELONES;Canelones ;Centro de Salud
9000;"Centro Auxiliar de Las Piedras ""Dr. Alfonso Espínola"" - Espinola y Ferreira Aldunate";CANELONES;Las Piedras;Centro de Salud
9000;Centro Auxiliar de Pando - Dr. Correch s/n ;CANELONES;Pando;Centro de Salud
9000;Centro Auxiliar Tala - José Alonso s/nº esq. Avda. Artigas;CANELONES;Tala;Centro de Salud
9000;Centro Auxiliar Santa Lucia -  Luis Alberto de Herrera s/nº entre Chile y Rodó;CANELONES;Santa Lucia;Centro de Salud
9000;"Centro Auxiliar de San Ramón ""Dr. José Bove Arteaga"" - Avda. Batlle y Ordóñez s/nº";CANELONES;San Ramón;Centro de Salud
9000;Policlinica San Jacinto -  Carlos Rebufello esq. Artigas;CANELONES;San Jacinto;Ambulatorio
9000;Policlinica Migues - Uruguay esq. 25 de agosto;CANELONES;Migues;Ambulatorio
9000;Policlinica Montes - Calle 11 u Av. Centenario;CANELONES;Montes;Ambulatorio
9000;Policlinica Soca - Calle 25 de Agosto esq. Burgueño;CANELONES;Soca;Ambulatorio
9000;Policlinica Tapia - Ruta 88 Km 7;CANELONES;;Ambulatorio
9000;Puesto de salud Rural Bolivar - Ruta 7.;CANELONES;;Ambulatorio
9000;Puesto de Salud Rural Capilla de Cella - Ruta 9 Km. 63;CANELONES;;Ambulatorio
9000;Puesto de Salud Rural Piedras de Afilar -  Ruta 70 Km 63;CANELONES;Cerrillos;Ambulatorio
9000;Policlinica Los Cerrillos -  Ruta 36 Km 37;CANELONES;;Ambulatorio
9000;Policlinica Aguas Corrientes - Calle Lezica s/n. Barrio 19 de junio;CANELONES;;Ambulatorio
9000;Puesto de Salud Paso Pache - Ruta 81 Km 10.;CANELONES;;Ambulatorio
9000;Policlinica Campo Militar - Ruta 36 KM 42.;CANELONES;;Ambulatorio
9000;Policlinica Pio X -  Fco. Acuña de Figueroa;CANELONES;;Ambulatorio
9000;Policlinica Castellanos - Calle a la Estación s/n;CANELONES;;Ambulatorio
9000;Policlinica San Bautista -  Justo Alavarez esq. Yamandú Mourant s/n;CANELONES;;Ambulatorio
9000;Policlinica San Antonio - Rogelio P. Martinez manzana 8 Solar 3;CANELONES;;Ambulatorio
9000;Policlinica Santa Rosa - 18 de Julio esq. Batlle y Ordoñez;CANELONES;;Ambulatorio
9000;Puesto de Salud MEVIR 1;CANELONES;;Ambulatorio
9000;Puesto de Salud Escuela Nº 117;CANELONES;;Ambulatorio
9000;Puesto de Salud Rural Paso de la Cadena  - Ruta 64 Km 15 - Complejo Mevir;CANELONES;;Ambulatorio
9000;Puesto de Salud Rural La Paloma - Ruta 11 Km 53 empalme ruta 63;CANELONES;;Ambulatorio
9000;Policlínica Ventura - Cno. Ventura s/nº Barros Blancos ;CANELONES;Barros Blancos;Ambulatorio
9000;Policlinica 6 de Setiembre - Ruta 8 Km 28 Calle Neruda esquina Quiroga;CANELONES;;Ambulatorio
9000;Policlinica La Loma -  Ruta 8 Km 25 Centro Civico Salvador Allende;CANELONES;;Ambulatorio
9000;Consultorio de Medicina Familiar y Comunitaria: El Remanso - Ruta 8 Km 22.;CANELONES;;Ambulatorio
9000;Policlinica Entre Todos Paso Escobar - Ruta 8 Km 23.400 Calle Canelones Esquina Toledo;CANELONES;;Ambulatorio
9000;Policlinica Casarino - Ruta 84 Camino del Andaluz Km 3200;CANELONES;;Ambulatorio
9000;Policlínica Suárez - Rómulo Carlos s/n Ruta 74;CANELONES;;Ambulatorio
9000;Consultorio Comunitario Tres Villas - Ruta 74 ;CANELONES;;Ambulatorio
9000;Policlínica (Huracán Siré) - Ruta 8 KM 25 calle 18 de Julio s/nº esq. Rincón - Barros Blancos ;CANELONES;Barros Blancos;Ambulatorio
9000;Policlinica Mano con Mano - Hugo Mendez y Blas Basualdo;CANELONES;;Ambulatorio
9000;Policlínica Toledo - Ruta 85 o Silvestre Guillén s/nº entre Via Ferrea y Toledo ;CANELONES;;Ambulatorio
9000;Consultorio de Medicina Familiar y Comunitaria Villa San Jose - Ruta 6 Km 26;CANELONES;;Ambulatorio
9000;Consultorio La Capilla -  Ruta 33 Km 22.500;CANELONES;;Ambulatorio
9000;Policlínica Empalme Olmos - Gastón Rosa s/nº entre Deolinda de Pollero y Empalme Olmos ;CANELONES;Empalme Olmos;Ambulatorio
9000;Policlinica Barrio Estadio - Manuel Quintela s/n ;CANELONES;;Ambulatorio
9000;Centro Materno Infantil- Pando ASSE- BPS - Baltasar Brum y Solis;CANELONES;;Ambulatorio
9000;Policlinica Totoral del Sauce - Ruta 7 entre la 74 y 75;CANELONES;;Ambulatorio
9000;Policlínica Barrio El Talar - Hno.Eugenio s/nº (Ex - Furriol) esq. 19 de Junio ;CANELONES;;Ambulatorio
9000;Policlínica Salinas - Avda. Julieta s/nº entre Yaguareté y Guazubir ;CANELONES;;Ambulatorio
9000;Policlínica Aeroparque - Ruta 101 KM.26 - Calle Austral esq. Rambla Costanera s/n;CANELONES;;Ambulatorio
9000;Consultorio Estación Atlántida - Con. Parque del Plata y Los Lirios ;CANELONES;;Ambulatorio
9000;Consultorio de Medicina Familiar y Comunitaria  Villa El Tato - Ruta 101 Km 28;CANELONES;;Ambulatorio
9000;Policlínica San Luis - Caruso y Rambla Costanera s/n ;CANELONES;;Ambulatorio
9000;Policlinica Floresta - Rambla Perea y Calle 33 ;CANELONES;;Ambulatorio
9000;Consultorio de Medicina Familiar y Comunitaria Costa Azul - Calle Perú y Roxlo.;CANELONES;;Ambulatorio
9000;Policlínica Cuchilla Alta - Calle Montevideo s/n y Pons ;CANELONES;;Ambulatorio
9000;Consultorio de Medicina Familiar Parque del Plata Norte - Teatro de Verano s/n.;CANELONES;;Ambulatorio
9000;Policlínica Parque del Plata - Tomas Berreta y Zorrilla de San Martin ;CANELONES;;Ambulatorio
9000;Consultorio de Medicina Familiar y Comunitaria Jaureguiberry - Ruta Interbalnearia Km 88 ;CANELONES;Jaureguiberry;Ambulatorio
9000;Consultorio Medicina Familiar y Comunitaria Abayuba - Magalona 3349.;CANELONES;;Ambulatorio
9000;Policlínica Obelisco - Simón Bolívar s/nº entre San Luis y Moreira.;CANELONES;;Ambulatorio
9000;Policlínica Progreso - Maldonado s/n Esq. R. Argentina.;CANELONES;;Ambulatorio
9000;Policlínica Sauce - Avda. P. de León entre J.E. Rodó y J. A.Lavalleja. ;CANELONES;;Ambulatorio
9000;Policlínica San Marcos - Federico Ozanam s/n Esq. Julio Sosa..;CANELONES;;Ambulatorio
9000;Policlínica Rincón del Colorado - Ruta 48 Km. 8.500..;CANELONES;;Ambulatorio
9000;Policlínica El Dorado - Avda. El Dorado s/n esq. Reconquista.;CANELONES;;Ambulatorio
9000;Policlínica Villa Alegría - Algarrobos s/n esq. Progreso Canelones.;CANELONES;;Ambulatorio
9000;Policlínica La Paz - Emilio Andreon esq. Garibaldi.;CANELONES;;Ambulatorio
9000;Policlínica Laures - Virgen de Lourdes s/n esq. La Gruta.;CANELONES;;Ambulatorio
9000;Policlínica Juanicó - Salón Comunal MEVIR.;CANELONES;Juanicó;Ambulatorio
9000;Policlínica Hipódromo - Avda. del Bicentenario-Parque Artigas Hipodromo de Las Piedras.;CANELONES;las Piedras;Ambulatorio
9000;Policlínica Vista Linda - Magallanes s/n esq. Asencio.;CANELONES;;Ambulatorio
9000;Policlínica Villa Felicidad - Jacinto Vera- Ruta 5 Km. 32.500. - Progreso.;CANELONES;;Ambulatorio
9000;Consultorio Medicina Familiar y Comunitaria Villa Juanita;CANELONES;;Ambulatorio
9000;Dirección: Julio Sosa s/n entre Paso de Los Toros y Flores;CANELONES;;Ambulatorio
9000;Policlínica Obelisco - Simón Bolívar 120 esq. San Luis.;CANELONES;;Ambulatorio
9000;Policlínica Antelo - Valdenegro s/n esq. Paraguay Chico.;CANELONES;;Ambulatorio
9000;Consultorio Medicina familiar y Comunitaria El Santo - Barranquilla s/n esq. Queguay.;CANELONES;;Ambulatorio
9000;Policlínica Corfrisa - Vivián Trías s/n esq. Espínola.;CANELONES;;Ambulatorio
9000;Policlínica Tiscornia - Tiscornia s/n;CANELONES;;Ambulatorio
9000;Policlínica Canelón Chico - Ruta 107 km 15 - Canelón Chico;CANELONES;;Ambulatorio
9000;Puesto de Salud Villa Foresti - Granada esq. Chopin;CANELONES;;Ambulatorio
9000;Centro de Salud Monterrey - Maciel 116 entre Eduardo Acevedo y Avda. Calcagno;CANELONES;Paso Carrasco;Centro de Salud
9000;"Consultorio MFyC ""Casa Pueblo"" - Cno. Carrasco 164 esq. Pedro Varela";CANELONES;Canelones ;Ambulatorio
9000;Consultorio MFyC Junta Local Vieja - Cno. Carrasco 70 ;CANELONES;Paso Carrasco;Ambulatorio
9000;Centro de Salud Ciudad de la Costa - García Arocena s/nº y Seco García Km 22.200;CANELONES;Ciudad de la Costa;Centro de Salud
9000;Policlínica Rambla - Rambla Costanera Solar 77 Esq. Calle 70;CANELONES;Ciudad de la Costa;Ambulatorio
9000;Policlínica Autódromo - Rio Negro e Interbalnearia Km 30 (1 cuadra del Autódromo);CANELONES;Ciudad de la Costa;Ambulatorio
9000;Policlínica Empalme Nicolich - Ruta 101, Km 21200 y Ruta 102;CANELONES;Empalme Nicolich;Ambulatorio
9000;Policlínica Villa Don Arturo - Paso Escobar entre Calle 3 y Márquez Castro (Solymar Norte);CANELONES;Solymar ;Ambulatorio
9000;Policlínica Pinar - Avda. Eduardo Pérez y Ciudad Pando;CANELONES;El Pinar;Ambulatorio
9000;Policlínica Colonia Nicolich - Calle Pochintesta Manz. 121 Los Aromos y Tomás Berreta;CANELONES;Colonia Nicolich;Ambulatorio
9000;Policlínica Colinas de Solymar - Avda. C Capilla San Benito Manzana 418 Solar 2 Esq. Pirineos;CANELONES;Solymar;Ambulatorio
9000;Consultorio MFyC Montes de Solymar - Colibrí Manz. 118 Solar 10 Esq. Garzas y Picaflores;CANELONES;Solymar ;Ambulatorio
9000;Hospital Departamental de Cerro Largo - Treinta y Tres 226.;CERRO LARGO;Melo;Centro de Salud
9000;Centro de Salud de Melo - Colón No. 919.;CERRO LARGO;Melo;Centro de Salud
9000;Policlínica de Fraile Muerto - Avenida Blanca Castro de Argencio y Gral. Artigas. ;CERRO LARGO;Fraile Muerto;Ambulatorio
9000;Policlínica de Tupambaé - Continuación Ruta 7 y Avda. Gral. Artigas. ;CERRO LARGO;Tupambaé;Ambulatorio
9000;Policlínica de Ageguá -  María Isabel Rodríguez Mattos. No. 776-;CERRO LARGO;Aceguá;Ambulatorio
9000;Policlínica de Noblía - Calle No. 4 S/N;CERRO LARGO;Cerro Largo;Ambulatorio
9000;Centro Auxiliar de Río Branco - Ismael Velázquez No. 1131 ;CERRO LARGO;Rio Branco;Centro de Salud
9000;"Centro Auxiliar de Cardona ""Dr. Rogelio C. Sosa"" - Rogelio Sosa S/N.";COLONIA;Cardona;Centro de Salud
9000;Centro Departamental de Colonia - Avda. Batlle y Ordóñez 596, esq. Felipe Basshaum;COLONIA;Colonia del Sacramento;Centro de Salud
9000;Centro Auxiliar de Juan Lacaze - Zorrilla de San Martín Nº 515;COLONIA;Juan Lacaze;Centro de Salud
9000;"Centro Auxiliar de Carmelo ""José Artigas"" - Bulevar Artigas entre Zorrilla y 19 de Abril";COLONIA;Carmelo;Centro de Salud
9000;Centro Auxiliar de Rosario -  Martínez Diez y Garat;COLONIA;Rosario;Centro de Salud
9000;CENTRO AUXILIAR NUEVA HELVECIA - 18 de Julio 1592;COLONIA;Rosario;Centro de Salud
9000;CENTRO AUXILIAR NUEVA PALMIRA - Varela s/n entre Ituzaingó e Ibicuy;COLONIA;Rosario;Centro de Salud
9000;CENTRO DE SALUD OMBÚES DE LAVALLE - 25 de Mayo esq. Sarandí;COLONIA;Rosario;Ambulatorio
9000;Policlínica El General - Calle Pública s/n. Barrio El General;COLONIA;Colonia del Sacramento;Ambulatorio
9000;Policlínica El Real de San Carlos - Calle Quinque s/n;COLONIA;Colonia del Sacramento;Ambulatorio
9000;Policlínica Los Nogales - José Vico 500.;COLONIA;Colonia del Sacramento;Ambulatorio
9000;Policlínica Golondrina -  Ibicuy esq. Estados Unidos.;COLONIA;Nueva Palmira;Ambulatorio
9000;Policlínica Asencio - Montevideo s/n esq. Sur.;COLONIA;Nueva Palmira;Ambulatorio
9000;Policlínica Saravia - Roberto Berttolini esq. Treinta y Tres;COLONIA;Carmelo;Ambulatorio
9000;Policlínica Mihanovich - Wilson Ferreira 63, esq. José P. Varela;COLONIA;Carmelo;Ambulatorio
9000;Policlínica Cerro MEVIR - Paraje Cerro.;COLONIA;Carmelo;Ambulatorio
9000;Policlínica Comité de Jubilados - Ignacio Barrios 395 esq. 19 de Abril;COLONIA;Carmelo;Ambulatorio
9000;Policlínica Raúl López - Piedras entre Leandro Gómez y Oficial 2;COLONIA;Carmelo;Ambulatorio
9000;Policlínica COPOBCE - Manuel Belgrano 342;COLONIA;Carmelo;Ambulatorio
9000;Policlínica San Francisco - Camino de los Peregrinos s/n;COLONIA;Carmelo;Ambulatorio
9000;Policlínica Villa Pancha -Esquina Calle 2 y 9.;COLONIA;Juan Lacaze;Ambulatorio
9000;Policlínica El Ranchito - Avenida Don Bosco s/n;COLONIA;Juan Lacaze;Ambulatorio
9000;Policlínica 21 de Octubre - Avda. Fernández Crespo;COLONIA;Juan Lacaze;Ambulatorio
9000;Policlínica Retiro -  Chile s/n , casi Uruguay;COLONIA;Nueva Helvecia;Ambulatorio
9000;POLICLÍNICAS URBANAS - COLONIA VALDENSE;COLONIA;Nueva Helvecia;Ambulatorio
9000;Policlínica Colonia Valdense -Juan Bonjour esq. 11 de Junio.;COLONIA;Colonia Valdense;Ambulatorio
9000;Policlínica El Pastoreo - Picapalo s/n;COLONIA;Rosario;Ambulatorio
9000;Policlínica Juan González - Calle: Ruta 21 Km 246;COLONIA;;Ambulatorio
9000;Policlínica Conchillas - Camino al Puerto s/n;COLONIA;;Ambulatorio
9000;Policlínica Campana - Ruta 55 Km 12;COLONIA;;Ambulatorio
9000;Policlínica Miguelete - José Pedro Varela s/n;COLONIA;;Ambulatorio
9000;Policlínica Tarariras - Las Flores s/n;COLONIA;;Ambulatorio
9000;Policlínica Semilleros - Octavio Vergara, Ruta 50;COLONIA;;Ambulatorio
9000;Policlínica Riachuelo - Avda. Uruguay s/n, Ruta 1 Km 168;COLONIA;;Ambulatorio
9000;Policlínica Santa Ana - Avda de los Cardenales s/n;COLONIA;;Ambulatorio
9000;Policlínica Minuano - Ruta 1 Km 140 Paraje Minuano. MEVIR, Salón Comunal.;COLONIA;;Ambulatorio
9000;Policlínica Barker - Ruta 54.;COLONIA;;Ambulatorio
9000;Policlínica La Paz - Colonia Piamontesa - Rosa Butlwe s/n, esq. Artigas;COLONIA;;Ambulatorio
9000;"Policlínica Fomento ""Dr. Luis A. Bonjour. - Calle  la Capilla.";COLONIA;;Ambulatorio
9000;Policlínica Cufré - Sarandí esq. Jacarandá;COLONIA;;Ambulatorio
9000;Centro Departamental de Durazno - Prof. Miguel C. Rubino S/N.;DURAZNO;Durazno ;Centro de Salud
9000;Centro de Salud Sarandí del Yí - Avda. Dr. Héctor Petrini S/N esq. José María Rodríguez;DURAZNO;Durazno ;Centro de Salud
9000;Policlínica San Francisco - Gral. San Martín 333;DURAZNO;Durazno ;Ambulatorio
9000;Policlínica Barrio Durán -  José Gómez s/n.;DURAZNO;Durazno ;Ambulatorio
9000;Policlínica La Amarilla -Dr. Rossi 110 ex 18 de Mayo;DURAZNO;Durazno ;Ambulatorio
9000;Policlínica BUEM - Etchechuri esq. Giordano.;DURAZNO;Durazno ;Ambulatorio
9000;Policlínica Sportivo Yí -  Hudson esq. Irrisarri.;DURAZNO;Durazno ;Ambulatorio
9000;Policlínica Puerto de los Barriles - George Washington esq. Baltasar Brum.;DURAZNO;Durazno ;Ambulatorio
9000;Policlínica COBUSU - Instrucciones del año XIII esq. Grito de Asencio.;DURAZNO;Durazno ;Ambulatorio
9000;Policlínica MAPEP George Washington esq. Garibaldi.;DURAZNO;Durazno ;Ambulatorio
9000;Policlínica Centro -  Eusebio Píriz, entre 18 de Julio y Avda. Gral José Artigas;DURAZNO;Durazno ;Ambulatorio
9000;Policlínica Policial - Eusebio Píriz esq. 18 de Julio;DURAZNO;Durazno ;Ambulatorio
9000;Policlínica Playa Vieja - Sarandí esq. Osiris.;DURAZNO;Sarandi del Yi;Ambulatorio
9000;Policlínica Barrio Estación - BarrioEstación s/n. En Capilla frente a Estación de AFE.;DURAZNO;Sarandi del Yi;Ambulatorio
9000;Policlínica Barrio Norte - Juan Antonio Lavalleja, entre Francisco Ríos y Justo Lema;DURAZNO;Sarandi del Yi;Ambulatorio
9000;Policlínica San Antonio - Prof. Enrique Martínez Matonte entre José Ellauri y José P. Varela.;DURAZNO;Sarandi del Yi;Ambulatorio
9000;Policlínica MEVIR - Democracia esq. Gallinal;DURAZNO;Sarandi del Yi;Ambulatorio
9000;Policlínica Malbajar - Prof. Enrique Martínez Matonte entre Isidoro de María y 25 de Agosto.;DURAZNO;Sarandi del Yi;Ambulatorio
9000;Puesto de Ronda Rural La Alegría - Ruta 6 Km 306, 20 Km por Camino Vecinal.;DURAZNO;;Ambulatorio
9000;Puesto de Ronda Rural Cuchilla de Ramírez - Ruta 6 Km 319 .;DURAZNO;;Ambulatorio
9000;Policlínica La Paloma - Celia C. Galarza s/n ;DURAZNO;;Ambulatorio
9000;Policlínica Blanquillo -  Dr. Alejandro Saráchaga s/n;DURAZNO;;Ambulatorio
9000;Policlínica Rossell y Rius -  Rossell y Rius s/n.;DURAZNO;;Ambulatorio
9000;Puesto de Ronda Rural Puntas de Malbajar -  Ruta 43 y Ruta 6. puntas de Malbajar .;DURAZNO;;Ambulatorio
9000;Policlínica San Jorge - Ruta 100 Km 92, Sociedad Rural.;DURAZNO;;Ambulatorio
9000;Puesto de Ronda Rural Aguas Buenas - Ruta 100 Km 85, Camino vecinal .;DURAZNO;;Ambulatorio
9000;Policlínica Villa del Carmen -  Andrés Farraut s/n.;DURAZNO;;Ambulatorio
9000;Puesto de Ronda Rural Ombúes de Oribe - Ruta 14 y Ruta 100.;DURAZNO;;Ambulatorio
9000;Puesto de Ronda Rural Pueblo Álvarez - Ruta 100 Km 40.;DURAZNO;;Ambulatorio
9000;Policlínica Centenario -  Ruta 5 Km 247, 500;DURAZNO;;Ambulatorio
9000;Policlínica Carlos Reyles - Rivera s/n.;DURAZNO;;Ambulatorio
9000;Puesto de Ronda Rural La Lanera - Odilia Rivas s/n barrio La Laanera.;DURAZNO;;Ambulatorio
9000;Puesto de Ronda Rural La Curva -  Continuación José Gómez esq. Ruta 14 MEVIR La Curva.;DURAZNO;;Ambulatorio
9000;Puesto de Ronda Rural Batoví - Camino vecinal s/n Paraje Batoví .;DURAZNO;;Ambulatorio
9000;"Centro Departamental de Flores ""Dr.Edison Camacho"" -  Batlle y Ordoñez 966";FLORES;Trinidad;Centro de Salud
9000;"Policlínica Cruz Roja, ""Pedro Blas Sallúa"" - Herrera 088.";FLORES;Trinidad;Ambulatorio
9000;Policlínica Ribot (Iglesia) - Leandro Gómez esq. Dr. Sanche.;FLORES;Trinidad;Ambulatorio
9000;Policlínica Sánchez Echeverría (COVIF I) - Solis esq. Colón.;FLORES;Trinidad;Ambulatorio
9000;Policlínica Retirados Militares - Lavalleja esq. 25 de Agosto.;FLORES;Trinidad;Ambulatorio
9000;Policlínica Barrio Unión - Calle 14 de Abril Nº 71.;FLORES;Trinidad;Ambulatorio
9000;Policlínica Dr. Rubio - Santísima Trinidad esq. Sarandí.;FLORES;Trinidad;Ambulatorio
9000;Policlínica Andresito -Senaqué s/n - MEVIR.;FLORES;;Ambulatorio
9000;Policlínica Ismael Cortinas -Saravia esq. Herrera.;FLORES;;Ambulatorio
9000;Policlínica Cerro Colorado - Ruta 3, MEVIR.;FLORES;;Ambulatorio
9000;Policlínica Juan José Castro - Escuela Nº 25, Estación Juan José Castro.;FLORES;;Ambulatorio
9000;Policlínica La Casilla - Ruta 23, MEVIR.;FLORES;;Ambulatorio
9000;Centro Departamental de Florida “Dr. Raúl Amorín Cal” - Baltasar Brum 414.;FLORIDA;Florida;Centro de Salud
9000;"CENTRO AUXILIAR SARANDÍ GRANDE  ""Dr. Alfredo Sanjuán Suárez"" - Pasteur 1052.";FLORIDA;Sarandi Grande;Centro de Salud
9000;Policlínica Cuchilla Santarcieri - Calle 60 Nº 3545 casi Grauert.;FLORIDA;Florida;Ambulatorio
9000;Policlínica Florida Blanca - Timoteo Aparicio esq. Harrinson.;FLORIDA;Florida;Ambulatorio
9000;Policlínica San Fernando - Gianolla casi Heber Usher.;FLORIDA;Florida;Ambulatorio
9000;Policlínica Prado Español - L. E. Pérez s/n entre Batlle y Ordóñez Y F. López.;FLORIDA;Florida;Ambulatorio
9000;Policlínica Corralón del Tigre - 3 de Junio s/n casi 12 de Octubre.;FLORIDA;Florida;Ambulatorio
9000;Policlínica Comisario Hugo Román - Gallinal esq. 18 de julio.;FLORIDA;Florida;Ambulatorio
9000;Policlínica Del Parque Asuaga s/n.;FLORIDA;Sarandi Grande;Ambulatorio
9000;Policlínica MEVIR - Salón Comunal MEVIR I.;FLORIDA;Sarandi Grande;Ambulatorio
9000;Policlínica Champañat - Calle francisco González, Barrio Nuevo Paris.;FLORIDA;Sarandi Grande;Ambulatorio
9000;Policlínica Villa Hípica - R.5 y cont. Avda. Artigas - Capilla V.Hípica.;FLORIDA;Sarandi Grande;Ambulatorio
9000;Policlínica Polanco del Yí -Ruta 42 , Km 40 - Escuela de Polanco del Yí.;FLORIDA;;Ambulatorio
9000;Policlínica Goñi - Ruta 5, Km 162.;FLORIDA;;Ambulatorio
9000;Policlínica Maciel -Maciel Ruta 5 - Camino vecinal - Salón Comunal Puntas de Maciel - MEVIR;FLORIDA;;Ambulatorio
9000;Policlínica Pintado - Ruta 5, Km 145 - Capilla.;FLORIDA;;Ambulatorio
9000;Policlínica La Cruz - Av. Artigas s/n- Ruta 5, Km 131.;FLORIDA;;Ambulatorio
9000;Policlínica La Macana - Camino de la Costa ,Km 10.;FLORIDA;;Ambulatorio
9000;"Policlínica Capilla del Sauce ""Dr. Hugo Dibarboure Icasuriaga"" - Ruta 6 Km. 182.";FLORIDA;;Ambulatorio
9000;Puesto Rural: Montecoral -Ruta 6, Km 175 - Estación de AFE.;FLORIDA;;Ambulatorio
9000;Puesto Rural: Chilcas y Chingolas - Ruta 6 Km 172, Camino vecinal.;FLORIDA;;Ambulatorio
9000;Policlínica San Gabriel - Ruta 56, cruce Ruta 6.;FLORIDA;;Ambulatorio
9000;Policlínica Cerro Colorado - Ruta 7 Km 145.500.;FLORIDA;;Ambulatorio
9000;Policlínica Reboledo - Ruta 7 Km 123.;FLORIDA;;Ambulatorio
9000;Policlínica Casupá -  José P. Varela s/n.;FLORIDA;;Ambulatorio
9000;Policlínica Fray Marcos - Ruta 7, Avenida Ciro Giambruno s/n-.;FLORIDA;;Ambulatorio
9000;Policlínica Chamizo - Ruta 94- Florida s/n.;FLORIDA;;Ambulatorio
9000;Policlínica Mendoza Chico - Ruta 5 Km 80 - Calle 10 s/n.;FLORIDA;;Ambulatorio
9000;Policlínica Mendoza Grande -  Ruta 5 Km 74.;FLORIDA;;Ambulatorio
9000;Policlínica Berrondo - Ruta 77 Km 101.;FLORIDA;;Ambulatorio
9000;Policlínica 25 de Mayo -  Ruta 77, 19 de Junio s/n.;FLORIDA;;Ambulatorio
9000;Policlínica Cardal -  Ruta 77 Km 79, Av. Artigas s/n.;FLORIDA;;Ambulatorio
9000;Policlínica Independencia - Ruta 77 Km 72;FLORIDA;;Ambulatorio
9000;Policlínica 25 de Agosto - Ruta 77 , Manuel Calleros s/n.;FLORIDA;;Ambulatorio
9000;Centro Departamental de Lavalleja Dr. Alfredo Vidal y Fuentes - Avda. Varela 1185;LAVALLEJA;Minas;Centro de Salud
9000;Centro Auxiliar José Batlle y Ordoñez - 18 de Julio s/n y Bvar. Artigas.;LAVALLEJA;Minas;Centro de Salud
9000;Policlínica Piraraja - Calle Olmos entre Gerona y 18 de Julio.;LAVALLEJA;Minas;Ambulatorio
9000;Policlínica Mariscala - Sarandi s/n.;LAVALLEJA;Minas;Ambulatorio
9000;Policlínica Solís de Mataojo - 25 de Agosto y Maria Amestoy.;LAVALLEJA;;Ambulatorio
9000;Policlínica Barrio 3 Zamora -  Calle pública 68 y Stgo. Vázquez ;LAVALLEJA;Minas;Ambulatorio
9000;Policlínica Barrio España - Chico Carlo Esq. Ariel s/n ;LAVALLEJA;Minas;Ambulatorio
9000;Policlínica Barrio 2 - Las Delicias - Jhon Kennedy y Paul Harris S/N ;LAVALLEJA;Minas;Ambulatorio
9000;Policlínica Estación - Avda. Artigas y Ugolini;LAVALLEJA;;Ambulatorio
9000;Policlínica Complejo las Delicias - Cno. Paso de las Piedras entre R 8 y Kennedy.;LAVALLEJA;Minas;Ambulatorio
9000;Policlínica Douglas Elola - Avda Artigas (dentro Sede Brio Olimpico).;LAVALLEJA;Minas;Ambulatorio
9000;Policlínica Filarmónica - Washington Beltran Esq. Rondeau.;LAVALLEJA;Minas;Ambulatorio
9000;Policlínica Dr. Reyes Terra -  España entre Ellauri y Amilibia.;LAVALLEJA;Minas;Ambulatorio
9000;Policlínica Garolini - Calle Tala S/N.;LAVALLEJA;;Ambulatorio
9000;Policlínica Barrion Garolini;LAVALLEJA;Minas;Ambulatorio
9000;Policlínica La Coronilla - Ruta 8 km 112.500;LAVALLEJA;;Ambulatorio
9000;Policlinica Barrio Ancap - Minas;LAVALLEJA;Minas;Ambulatorio
9000;Policliníca La Rambla - Dgo. Pérez 433.;LAVALLEJA;Minas.;Ambulatorio
9000;Policlínica Colon - Oficial 12 esq. Amilivia.;LAVALLEJA;Minas;Ambulatorio
9000;Policlínica Villa Rosario - 25 de Agosto S/N y Constituyente Zapicán.;LAVALLEJA;;Ambulatorio
