id,Direccion,Departamento,localidad,nivel,Servicio de Urgencia,Alergista,Anestesiología,Cardiología,Cirugía,Cirugía Reparadora,Cirugía Vascular,Deportología,Dermatología,Endocrinolgía,Fisiatría,Gastroenterología,Geriatría,Ginecología,Hematología,Infectología,Medicina General,Medicina Interna,Medicina Intensiva,Nefrología,Neonatología,Neumología,Neurocirugía,Neurología,Neuropediatría,Odontología,Oncología,Otorrinolaringología,Pediatría,Psiquiatría,Psiquiatría Infantil,Reumatología,Traumatología,Urología
4810,Montevideo - Bulevar Artigas 1632,Montevideo,Montevideo,Ambulatorio,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si
4810,Montevideo - Avenida Millan 3588,Montevideo,Montevideo,Ambulatorio,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,No,Si,Si,Si,No,Si,Si,Si,Si,Si,Si,Si,No,Si,Si,Si
4810,Montevideo - 8 De Octubre 4602,Montevideo,Montevideo,Ambulatorio,No,Si,Si,Si,Si,Si,No,No,Si,Si,Si,Si,No,Si,No,No,Si,No,No,No,Si,Si,No,Si,No,Si,No,Si,Si,Si,Si,Si,Si,Si
4810,Montevideo - Garzon 243,Montevideo,Montevideo,Ambulatorio,No,Si,Si,Si,Si,Si,No,No,Si,Si,Si,Si,No,Si,No,No,Si,No,No,No,Si,No,No,Si,No,Si,No,Si,Si,Si,Si,Si,Si,Si
4810,Montevideo - Jorge Canning 2363,Montevideo,Montevideo,Ambulatorio,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si
4810,Montevideo - Canelones 1285,Montevideo,Montevideo,Ambulatorio,No,Si,Si,Si,Si,Si,No,No,Si,Si,Si,No,No,Si,No,No,Si,No,No,No,No,No,No,Si,No,No,No,No,Si,Si,Si,No,Si,No
4810,Montevideo - Miscenas 1321,Montevideo,Montevideo,Ambulatorio,No,N,N,N,N,N,No,No,N,N,N,No,No,N,No,No,No,No,No,No,No,No,No,N,No,No,No,No,N,N,No,No,N,No
4810,San Jose - Ciudad Del Plata Avda. Río De La Plata Parada 4,San José,Ciudad del Plata,Sede Secundaria,Si,Si,Si,Si,,Si,Si,Si,Si,Si,Si,,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,,Si
5012,Artigas - Sede Principal - Hector Vasconcellos 538,Artigas,Artigas,Sede Central,Si,No,Si,Si,Si,Si,Si,No,Si,Si,No,Si,No,Si,Si,,Si,Si,,si,si,si,No,Si,Si,Si,Si,Si,Si,Si,Si,si,Si,Si
5012,Bella Union - Jose Enrique Rodo S/N,Artigas,Bella Unión,Ambulatorio,Si,No,Si,Si,,No,No,No,Si,Si,No,Si,No,Si,Si,No,Si,Si,No,Si,No,si,No,Si,No,Si,Si,Si,Si,Si,No,si,Si,Si
5012,Baltasar Brum - Viviendas Del Bhu,Artigas,Baltasar Brum,Ambulatorio,si,NO,N,N,N,No,No,No,N,N,No,N,N,N,N,No,Si,Si,No,N,No,N,No,N,No,N,N,N,N,N,No,N,N,N
5012,Tomas Gomensoro,Artigas,Tomás Gomensoro,Ambulatorio,si,No,N,N,N,No,No,No,N,N,No,N,N,N,N,No,Si,Si,No,N,No,N,No,N,No,N,N,N,N,N,No,N,N,N
5012,Sequeira,Artigas,Sequeira,Ambulatorio,no,No,N,N,N,No,No,No,N,N,No,N,N,N,N,No,Si,Si,No,N,No,N,No,N,No,N,N,N,N,N,No,N,N,N
5012,Artigas - Amaro Ferreira Ramos 532,Artigas,Artigas,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5163,Atlantida - Republica De Chile S/N,Canelones,Atlantida,Ambulatorio,SI,NO,NO,SI,SI,NO,NO,NO,SI,NO,SI,NO,NO,SI,NO,NO,SI,SI,NO,SI,NO,NO,NO,SI,NO,NO,NO,SI,SI,SI,NO,NO,NO,NO
5163,Barros Blancos - Ruta 8 Km 25,Canelones,Barros Blancos,Ambulatorio,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,SI,SI,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO
5163,Empalme Olmos - Luis Alberto De Herrera S/N,Canelones,Empalme Olmos,Ambulatorio,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO
5163,La Floresta - Maquinon S/N,Canelones,La Floresta,Ambulatorio,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO
5163,Lagomar - Policlinica Ciudad Dela Costa - Avenida Giannattasio Km 23500,Canelones,Lagomar,Ambulatorio,SI,NO,NO,SI,NO,NO,NO,NO,SI,NO,NO,NO,NO,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,SI,SI,NO,NO,SI,NO
5163,Migues - Policlinica Migues - Feliciano Viera S/N,Canelones,Migues,Ambulatorio,SI,NO,NO,SI,SI,NO,NO,NO,SI,NO,NO,NO,NO,SI,NO,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,SI,NO,NO,NO,NO,NO
5163,Montes - Ruta 8 Km 24,Canelones,Montes,Ambulatorio,SI,NO,NO,SI,NO,NO,NO,NO,SI,NO,NO,NO,NO,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO
5163,Pando - Sanatorio Central - Baltasar Brum - 1224,Canelones,Pando,Sede Central,SI,SI,SI,SI,SI,SI,si,NO,SI,SI,SI,SI,NO,SI,SI,SI,SI,SI,NO,SI,SI,SI,SI,si,SI,SI,SI,SI,SI,SI,SI,SI,SI,SI
5163,Parque Del Plata - Calle B S/N,Canelones,Parque del Plata,Ambulatorio,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
5163,Salinas - Policlinica Salinas - Ruta Interbalnearia Km 38500,Canelones,Salinas,Ambulatorio,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,SI,NO,NO,NO,NO,NO
5163,San Jacinto - Avenida Artigas S/N,Canelones,San Jacinto,Ambulatorio,SI,NO,NO,SI,SI,NO,NO,NO,SI,NO,SI,NO,NO,SI,NO,NO,SI,SI,NO,SI,NO,NO,NO,SI,NO,SI,NO,SI,SI,SI,NO,NO,NO,NO
5163,Soca - Zenon Burgueño S/N,Canelones,Soca,Ambulatorio,SI,NO,NO,SI,NO,NO,NO,NO,SI,NO,NO,NO,NO,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,SI,NO,NO,NO,NO,NO
5163,Suarez - Jose Pedro Varela S/N,Canelones,Suarez,Ambulatorio,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,SI,NO,NO,NO,NO
5315,Las Piedras - Sede Principal - Pilar Cabrera Y Luis Alberto De Herrera (POLICLINICO Central),Canelones,Las Piedras,Sede Central,NO,Si,Si,Si,Si,Si,Si,No,Si,SI,Si,Si,Si,Si,Si,Si,Si,Si,No,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si
5315,Canelon Chico - Ruta 67 Km 30,Canelones,Canelon Chico,Ambulatorio,NO,No,No,Si,No,No,No,No,No,No,No,No,No,Si,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No
5315,La Paz - Jose Enrique Rodo 346,Canelones,La Paz,Ambulatorio,NO,Si,No,Si,No,No,No,No,Si,No,No,Si,No,Si,No,No,Si,No,No,No,No,No,No,Si,Si,No,Si,Si,Si,Si,Si,No,Si,No
5315,Las Piedras - Ellauri 622  - Urgencia                                                   Sanatorio Central - Por Calle Rivera,Canelones,Las Piedras,Ambulatorio,SI,No,Si,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5315,Progreso - Ruta 5 Vieja Km 28300,Canelones,Progreso,Ambulatorio,NO,Si,No,Si,Si,No,No,No,Si,No,No,Si,No,Si,No,No,Si,Si,No,No,No,No,No,Si,Si,Si,Si,Si,Si,No,Si,No,No,No
5315,San Bautista - Luis A. De Herrera Esq. Buenos Aires,Canelones,San Bautista,Ambulatorio,NO,No,No,Si,Si,No,No,No,Si,No,No,No,No,Si,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,Si,No,No,No
5315,San Ramon - Emilio Cisneros 2693,Canelones,San Ramon,Ambulatorio,NO,No,No,Si,Si,No,No,No,No,Si,No,No,No,Si,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,Si
5315,Sauce - Carmelo Gonzalez 2021,Canelones,Sauce,Ambulatorio,SI,No,Si,Si,Si,No,No,No,Si,Si,No,Si,No,Si,No,No,Si,Si,No,No,No,No,No,Si,No,Si,Si,Si,Si,Si,No,No,Si,Si
5315,Tala - Avenida General Artigas S/N,Canelones,Tala,Ambulatorio,SI,No,No,Si,Si,No,No,No,Si,Si,No,No,No,Si,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,Si,No,No,Si,Si
5315,Villa Nueva - Ruta 6 Km 31,Canelones,Villa Nueva,Ambulatorio,NO,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5517,Canelones - Luis Alberto De Herrera 536 - Servicio De Emergencia Móvil,Canelones,Canelones,,si,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,si,no,no,no,no,no,no,no,no,no,no,no,si,no,no,no,no,no
5517,Canelones - Sanatorio 1 Y Policlínica Central - Jose Batlle Y Ordoñez 136,Canelones,Canelones,Sede Central,si,si,si,si,si,si,si,no,si,si,si,si,si,si,si,si,si,si,si,si,si,si,si,si,si,si,si,si,si,si,si,si,si,si
5517,Canelones - Resonador - Treinta Y Tres 183,Canelones,Canelones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5517,Cerrillos - Policlinica Los Cerrillos - Maximo Tales S/N Entre Domingo Alvarez Y Zorrilla De San Martin,Canelones,Cerrillos,Ambulatorio,,No,No,Si,Si,No,No,No,Si,No,No,No,No,Si,No,No,Si,Si,No,No,No,No,No,No,No,si,Si,Si,Si,Si,No,No,No,No
5517,Juanico - Consultorio - Ruta 5 Km 38,Canelones,Juanico,Ambulatorio,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,si,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
5517,Progreso - Ruta 5 - Km. 30200,Canelones,Progreso,Ambulatorio,,no,no,si,si,no,no,no,si,no,no,si,no,si,no,no,si,no,no,no,no,no,no,no,no,si,no,si,si,no,no,no,no,no
5517,San Antonio - Policlinica San Antonio - Montevideo S/N Entre Juan Durante Y M.Moreira,Canelones,San Antonio,Ambulatorio,,no,no,si,si,no,no,no,no,no,no,no,no,si,no,no,si,si,no,no,no,no,no,no,no,si,no,si,si,si,no,no,no,no
5517,San Bautista - Policlinica San Bautista - Luis Alberto De Herrera S/N Entre Treinta Y Tres Y Pedro Marabotto,Canelones,San Bautista,Ambulatorio,,no,no,si,si,no,no,no,si,no,no,no,no,si,no,no,si,si,no,no,no,no,no,no,no,si,no,si,si,si,no,no,no,no
5517,San Ramon - Policlinica San Ramon -GUERNICA S/N Esquina Rodo,Canelones,San Ramon,Ambulatorio,,no,no,si,si,no,no,no,si,no,no,no,no,si,no,no,si,si,no,no,no,no,no,no,no,si,no,si,si,si,no,no,no,no
5517,Santa Lucia - Policlinica Santa Lucia. Artigas 425 Entre W. Beltran Y Joaquin Suarez,Canelones,Santa Lucia,Ambulatorio,,si,si,si,si,si,no,no,si,si,no,si,si,si,si,no,si,si,no,si,no,si,no,si,si,si,si,si,si,si,si,si,si,si
5517,Santa Lucia - Sanatorio 2 - Legnani 292 Entre H. Miranda Y Maestra Elena Lenzue De Urioste,Canelones,Santa Lucia,Ambulatorio,si,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,si,si,no,no,no,no,no,no,no,no,no,no,si,no,no,no,no,no
5517,Santa Rosa - Policlinica Santa Rosa - Avenida Tomas Berreta S/N Esquina 18 De Julio,Canelones,Santa Rosa,Ambulatorio,,No,No,Si,sI,No,No,No,Si,No,No,No,No,Si,No,No,Si,Si,No,No,No,No,No,No,No,si,No,Si,Si,si,no,no,no,no
5517,Tala - Policlinica Tala - Florida S/N Entre Santiago Borrazas Y Avda. Gral. José  Artigas.,Canelones,Tala,Ambulatorio,,No,No,Si,Si,No,No,No,Si,No,No,No,No,SI,No,No,Si,Si,No,No,No,Si,No,No,No,si,No,Si,Si,Si,No,No,No,Si
5810,Acegua - Ruta 8 Km 457 Vivienda 1208,Cerro Largo,Acegua,Ambulatorio,No,no,no,no,no,,no,no,no,no,no,no,no,si,no,no,si,no,no,no,no,no,no,no,no,no,no,si,no,no,,no,no,no
5810,Fraile Muerto - Manuel Artuccio S/N,Cerro Largo,Fraile Muerto,Ambulatorio,No,no,no,si,no,,no,no,si,no,no,si,no,si,no,no,si,no,no,no,no,no,si,no,si,no,si,si,si,no,,si,si,no
5810,Isidoro Nobila - Ruta 8 Km 545,Cerro Largo,Isidoro Nobila,Ambulatorio,No,no,no,no,no,,no,no,no,no,no,no,no,si,no,no,si,no,no,no,no,no,no,no,no,no,no,si,no,no,,no,no,no
5810,Melo - Agustin De La Rosa 582,Cerro Largo,Melo,Ambulatorio,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No
5810,Melo - Durazno 660,Cerro Largo,Melo,Ambulatorio,No,no,no,no,no,,no,no,no,si,si,si,no,si,si,no,si,si,no,no,si,no,no,si,si,no,si,si,si,si,,no,si,si
5810,Melo - Jose Pedro Varela 623,Cerro Largo,Melo,Ambulatorio,Si,no,no,no,no,,no,no,,no,no,no,no,no,no,no,,no,no,no,no,no,no,no,no,no,no,no,no,no,,no,no,no
5810,Melo - Sanatorio Melo - Agustin De La Rosa 576,Cerro Largo,Melo,Sede Central,Si,no,si,si,si,si,si,no,si,si,si,si,si,si,si,si,si,si,si, si,si,no,si,si,no,si, si,si,si,si,,si,si,si
5810,Melo -AGUSTIN De La Rosa 588,Cerro Largo,Melo,Ambulatorio,No,No,No,No,No,,No,No,,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No
5810,Melo. A De La Rosa 503,Cerro Largo,Melo,Ambulatorio,No,no,no,no,no,,no,no,,no,no,no,no,si,no,no,si,no,no,no,no,no,no,no,si,no,no,no,si,si,,no,no,no
5810,Río Branco-Zoilo Pereira,Cerro Largo,Rio Branco,Ambulatorio,Si,No,No,si,si,,No,No,si,si,No,si,No,si,No,No,si,No,No,No,si,No,si,si,si,No,No,No,No,No,,No,No,No
5810,Rio Branco - Joaquin Antonio Gundín,Cerro Largo,Rio Branco,Ambulatorio,No,No,No,No,No,,No,No,,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No
5810,Santa Clara - 25 De Agosto S/N,Treinta Y Tres,Santa Clara de Olimar,Sede Secundaria,No,No,No,si,No,,No,No,,No,No,No,No,si,No,No,si,No,No,No,No,No,No,No,si,No,si,si,si,No,,No,No,si
5810,Tupambae - Cerro Largo S/N,Cerro Largo,Tupambae,Ambulatorio,No,No,No,si,No,,No,No,,No,No,No,No,si,No,No,si,No,No,No,No,No,No,No,No,No,si,si,No,No,,No,No,No
5961,Colonia - Luis Alberto De Herrera S/N,Colonia,Colonia del Sacramento,Ambulatorio,No,No,No,Si,No,No,No,No,Si,Si,No,No,Si,Si,No,No,Si,No,No,No,No,No,No,No,No,No,No,Si,Si,No,No,No,No,Si
5961,Colonia - Fernando Carballo S/N,Colonia,Colonia del Sacramento,Ambulatorio,No,No,No,Si,No,No,No,No,No,No,No,No,No,Si,No,No,Si,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,No,No,Si
5961,Colonia - Sede Principal - Alberto Mendez 170,Colonia,Colonia del Sacramento,Sede Central,Si,No,Si,Si,Si,Si,No,No,Si,Si,No,Si,Si,Si,Si,No,Si,Si,No,Si,Si,Si,No,Si,Si,No,Si,Si,Si,Si,Si,Si,Si,Si
6012,Colonia Valdense - 11 De Junio 1174,Colonia,Colonia Valdense,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6012,Colonia Miguelete - Jose Pedro Varela S/N,Colonia,Colonia Miguelete,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6012,Florencio Sanchez - 18 De Julio S/N,Colonia,Florencio Sanchez,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6012,Juan Lacaze - Doctor Vachelli S/N,Colonia,Juan Lacaze,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6012,La Paz - Jose Pedro Varela 394,Colonia,La Paz,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6012,Nueva Helvecia - Luis Dreyer 1172,Colonia,Nueva Helvecia,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6012,Rosario - Sede Principal - Ituzaingo S/N,Colonia,Rosario,Sede Central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6012,Tarariras - General Artigas 2024,Colonia,Tarariras,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6062,Carmelo - Sede Principal - Zorrilla De San Martin 541,Colonia,Carmelo,Sede Central,Si,Si,Si,Si,Si,,,No,Si,Si,Si,No,Si,Si,Si,,Si,Si,No,Si,no,Si,no,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si
6062,Carmelo - Uruguay 521,Colonia,Carmelo,Ambulatorio,Si,Si,Si,Si,Si,,,,Si,Si,Si,,Si,Si,Si,,Si,Si,No,Si,,Si,,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si
6062,Conchillas - Doctor Muchada S/N,Colonia,Conchillas,Ambulatorio,Si,no,no,No,Si,,,,No,No,No,,No,Si,NO,,Si,No,No,No,,no,,No,,No,No,Si,Si,No,No,No,Si,No
6062,Nueva Palmira - Jose Pedro Varela 1070,Colonia,Nueva Palmira,Ambulatorio,Si,no,Si,Si,Si,,,,Si,Si,Si,,Si,Si,Si,,Si,No,No,No,,no,,Si,,Si,Si,Si,Si,Si,No,No,Si,Si
6062,Ombues De Lavalle - 12 De Octubre 980,Colonia,Ombues de Lavalle,Ambulatorio,Si,no,no,Si,Si,,,,Si,Si,No,,Si,Si,NO,,Si,No,No,No,,no,,No,,Si,No,Si,Si,No,No,No,Si,Si
6416,Blanquillo - Calle 2 S/N,Durazno,Blanquillo,Ambulatorio,,,,,,,,,,,,,,,,,Si,,,,,,,,,,,,,,,,,
6416,Carlos Reyles - Rivera S/N,Durazno,Carlos Reyles,Ambulatorio,,,,,,,,,,,,,,,,,Si,,,,,,,,,,,,,,,,,
6416,Durazno - 18 De Julio 717,Durazno,Durazno,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6416,Durazno - 19 De Abril 972,Durazno,Durazno,Ambulatorio,,Si,Si,Si,Si,Si,si,No,Si,Si,Si,Si,Si,Si,Si,No,Si,Si,No,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si,Si
6416,Durazno - Sanatorio - 18 De Julio 720,Durazno,Durazno,Sede Central,SI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6416,La Paloma - De Galarza S/N,Durazno,La Paloma,Ambulatorio,,,,,,,,,,,,,,,,,Si,,,,,,,,,,,,,,,,,
6416,San Jorge - Final Ruta 100,Durazno,San Jorge,Ambulatorio,,,,,,,,,,,,,,,,,Si,,,,,,,,,,,,,,,,,
6416,Sarandi De Yi - Sarandi 462,Durazno,Sarandi del Yi,Ambulatorio,,,No,No,Si,Si,Si,Si,No,Si,Si,No,Si,No,Si,No,No,Si,Si,No,No,No,Si,No,Si,No,Si,No,Si,Si,Si,,,Si
6416,Villa Del Carmen - Francisco Sastre S/N,Durazno,Villa del Carmen,Ambulatorio,,,,,,,,,,,,,,,,,Si,,,,,,,,,,,,,,,,,
6517,Trinidad - Fray Ubeda 647,Flores,Trinidad,Sede Central,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6517,Trinidad - Rivera 614,Flores,Trinidad,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6517,Trinidad - Rivera 636,Flores,Trinidad,Ambulatorio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6618,Capilla Del Sauce - Avenida Artigas S/N,Florida,Capilla del Sauce,Ambulatorio,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,SI,NO,NO,NO,NO,NO
6618,Cardal - Lavalleja 1014,Florida,Cardal,Ambulatorio,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,SI,NO,NO,NO,NO,NO
6618,Casupa - Batlle Y Ordoñez 1059,Florida,Casupá,Ambulatorio,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,SI,NO,NO,NO,NO,NO
6618,Cerro Colorado - Ruta 7 Km 142.500,Florida,Cerro Colorado,Ambulatorio,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,SI,NO,NO,NO,NO,NO
6618,Chamizo - 25 De Agosto 971,Florida,Chamizo,Ambulatorio,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO
6618,Florida - Jose Pedro Varela 2922,Florida,Florida,Ambulatorio,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO
6618,Florida - Luis Alberto De Herrera 319,Florida,Florida,Ambulatorio,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,SI,NO,NO,SI,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,SI,NO,SI,NO
6618,Florida - Maestra Ana Maria Fosalba 2894,Florida,Florida,Ambulatorio,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,No,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
6618,Florida - Manuel Calleros 566,Florida,Florida,Ambulatorio,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
6618,Florida - Sede Principal - Antonio Maria Fernandez 492,Florida,Florida,Sede Central,NO,NO,SI,NO,SI,SI,SI,NO,SI,NO,NO,SI,SI,NO,NO,NO,SI,NO,NO,SI,NO,SI,NO,SI,Si,SI,NO,SI,SI,NO,NO,SI,NO,SI
6618,Fray Marcos - General Artigas 923,Florida,Fray Marcos,Ambulatorio,SI,NO,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,SI,NO,NO,SI,NO,NO
6618,La Cruz - General Artigas S/N,Florida,La Cruz,Ambulatorio,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
6618,Mendoza - Angel Valerio S/N,Florida,Mendoza,Ambulatorio,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,SI,NO,NO,NO,NO,NO
6618,Mendoza Chico - Ruta 5 Km 59,Florida,Mendoza,Ambulatorio,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,SI,NO,NO,NO,NO,NO
6618,Nico Perez - Rio De La Plata S/N,Florida,Nico Pérez,Ambulatorio,SI,NO,NO,Si,NO,NO,NO,NO,NO,NO,NO,NO,NO,Si,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO
6618,Sarandi Grande - Edina Ferreira De Molina,Florida,Sarandí Grande,Ambulatorio,SI,NO,NO,SI,SI,SI,NO,NO,NO,NO,SI,Si,NO,SI,NO,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,SI,NO,NO,SI,NO,NO
6618,Veinticinco De Agosto - Bruno Mas S/N,Florida,Veinticinco de Agosto,Ambulatorio,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,SI,NO,NO,NO,NO,NO
6618,Veinticinco De Mayo  -  Ofilia R. De Marinoni,Florida,Veinticinco de Agosto,Ambulatorio,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,SI,NO,NO,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,SI,NO,NO,SI,NO,NO
6769,Jose Batlle Y Ordoñez - Gianarelli S/N Casi Rivera,Lavalleja,José Batlle y Ordóñez,Ambulatorio,Si,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,Si,No,No,No,No,No,No,No,No,Si,No,No,Si,No,No,No,No,No
6769,Jose Pedro Varela - Lavalleja S/N Casi Podestá,Lavalleja,José Pedro Varela,Ambulatorio,Si,No,No,Si,No,No,No,No,Si,,No,No,No,Si,No,No,Si,No,No,No,No,No,No,No,No,Si,No,No,Si,Si,No,Si,No,No
6769,Mariscala - Avenida Artigas S/N Casi Treinta Y Tres,Lavalleja,Mariscala,Ambulatorio,Si,No,No,No,No,No,No,No,No,No,No,No,No,Si,No,No,Si,No,No,No,No,No,No,No,No,Si,No,No,Si,No,No,No,No,No
6769,Minas - Chico Carlo S/N   Barrio España,Lavalleja,Minas,Ambulatorio,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
